year,age,gender,geography,befolkning
2013,25,M,Sogn og Fjordane,3033
2013,25,M,Sør-Trøndelag,12143
2013,25,M,Telemark,5032
2013,25,M,Troms,5422
2013,25,M,Vest-Agder,5794
2013,25,M,Vestfold,6800
2013,25,M,Østfold,8045
2013,30,F,Hele landet,164146
2013,30,F,Helseregion Midt-Norge,20620
2013,30,F,Helseregion Nord-Norge,13003
2013,30,F,Helseregion Sør-Øst,94738
2013,30,F,Helseregion Vest,35784
2013,30,F,Akershus,16892
2013,30,F,Aust-Agder,3272
2013,30,F,Buskerud,8232
2013,30,F,Finnmark,1982
2013,30,F,Hedmark,4783
2013,30,F,Hordaland,16764
2013,30,F,Møre og Romsdal,7321
2013,30,F,Nordland,6257
2013,30,F,Nord-Trøndelag,3432
2013,30,F,Oppland,4658
2013,30,F,Oslo,32254
2013,30,F,Rogaland,16178
2013,30,F,Sogn og Fjordane,2843
2013,30,F,Sør-Trøndelag,9868
2013,30,F,Telemark,4458
2013,30,F,Troms,4764
2013,30,F,Vest-Agder,5535
2013,30,F,Vestfold,6707
2013,30,F,Østfold,7948
2013,30,M,Hele landet,173896
2013,30,M,Helseregion Midt-Norge,22942
2013,30,M,Helseregion Nord-Norge,14042
2013,30,M,Helseregion Sør-Øst,97540
2013,30,M,Helseregion Vest,39370
2013,30,M,Akershus,16402
2013,30,M,Aust-Agder,3376
2013,30,M,Buskerud,8490
2013,30,M,Finnmark,2225
2013,30,M,Hedmark,5010
2013,30,M,Hordaland,18680
2013,30,M,Møre og Romsdal,8262
2013,30,M,Nordland,6696
2013,30,M,Nord-Trøndelag,3636
2013,30,M,Oppland,5020
2013,30,M,Oslo,33648
2013,30,M,Rogaland,17652
2013,30,M,Sogn og Fjordane,3038
2013,30,M,Sør-Trøndelag,11044
2013,30,M,Telemark,4603
2013,30,M,Troms,5121
2013,30,M,Vest-Agder,5820
2013,30,M,Vestfold,7000
2013,30,M,Østfold,8170
2013,35,F,Hele landet,165559
2013,35,F,Helseregion Midt-Norge,20795
2013,35,F,Helseregion Nord-Norge,13612
2013,35,F,Helseregion Sør-Øst,96654
2013,35,F,Helseregion Vest,34498
2013,35,F,Akershus,20082
2013,35,F,Aust-Agder,3653
2013,35,F,Buskerud,9008
2013,35,F,Finnmark,2084
2013,35,F,Hedmark,5503
2013,35,F,Hordaland,16324
2013,35,F,Møre og Romsdal,7450
2013,35,F,Nordland,6592
2013,35,F,Nord-Trøndelag,3721
2013,35,F,Oppland,5381
2013,35,F,Oslo,25616
2013,35,F,Rogaland,15298
2013,35,F,Sogn og Fjordane,2876
2013,35,F,Sør-Trøndelag,9624
2013,35,F,Telemark,5094
2013,35,F,Troms,4936
2013,35,F,Vest-Agder,5697
2013,35,F,Vestfold,7674
2013,35,F,Østfold,8945
2013,35,M,Hele landet,175898
2013,35,M,Helseregion Midt-Norge,22476
2013,35,M,Helseregion Nord-Norge,14257
2013,35,M,Helseregion Sør-Øst,100990
2013,35,M,Helseregion Vest,38176
2013,35,M,Akershus,19986
2013,35,M,Aust-Agder,3842
2013,35,M,Buskerud,9357
2013,35,M,Finnmark,2333
2013,35,M,Hedmark,5560
2013,35,M,Hordaland,17812
2013,35,M,Møre og Romsdal,8120
2013,35,M,Nordland,6788
2013,35,M,Nord-Trøndelag,3800
2013,35,M,Oppland,5506
2013,35,M,Oslo,28988
2013,35,M,Rogaland,17200
2013,35,M,Sogn og Fjordane,3163
2013,35,M,Sør-Trøndelag,10556
2013,35,M,Telemark,5146
2013,35,M,Troms,5136
2013,35,M,Vest-Agder,5800
2013,35,M,Vestfold,7498
2013,35,M,Østfold,9306
2013,40,F,Hele landet,181816
2013,40,F,Helseregion Midt-Norge,23738
2013,40,F,Helseregion Nord-Norge,16670
2013,40,F,Helseregion Sør-Øst,104688
2013,40,F,Helseregion Vest,36721
2013,40,F,Akershus,23224
2013,40,F,Aust-Agder,3961
2013,40,F,Buskerud,10068
2013,40,F,Finnmark,2801
2013,40,F,Hedmark,6843
2013,40,F,Hordaland,17180
2013,40,F,Møre og Romsdal,8656
2013,40,F,Nordland,8117
2013,40,F,Nord-Trøndelag,4496
2013,40,F,Oppland,6656
2013,40,F,Oslo,22410
2013,40,F,Rogaland,15996
2013,40,F,Sogn og Fjordane,3546
2013,40,F,Sør-Trøndelag,10586
2013,40,F,Telemark,6092
2013,40,F,Troms,5752
2013,40,F,Vest-Agder,6219
2013,40,F,Vestfold,8738
2013,40,F,Østfold,10476
2013,40,M,Hele landet,192990
2013,40,M,Helseregion Midt-Norge,25615
2013,40,M,Helseregion Nord-Norge,17283
2013,40,M,Helseregion Sør-Øst,110142
2013,40,M,Helseregion Vest,39951
2013,40,M,Akershus,23776
2013,40,M,Aust-Agder,4170
2013,40,M,Buskerud,10682
2013,40,M,Finnmark,2993
2013,40,M,Hedmark,6922
2013,40,M,Hordaland,18730
2013,40,M,Møre og Romsdal,9596
2013,40,M,Nordland,8195
2013,40,M,Nord-Trøndelag,4702
2013,40,M,Oppland,6892
2013,40,M,Oslo,25199
2013,40,M,Rogaland,17489
2013,40,M,Sogn og Fjordane,3732
2013,40,M,Sør-Trøndelag,11317
2013,40,M,Telemark,6350
2013,40,M,Troms,6095
2013,40,M,Vest-Agder,6502
2013,40,M,Vestfold,8942
2013,40,M,Østfold,10706
2013,45,F,Hele landet,177503
2013,45,F,Helseregion Midt-Norge,23672
2013,45,F,Helseregion Nord-Norge,16957
2013,45,F,Helseregion Sør-Øst,101462
2013,45,F,Helseregion Vest,35412
2013,45,F,Akershus,22813
2013,45,F,Aust-Agder,3892
2013,45,F,Buskerud,9813
2013,45,F,Finnmark,2746
2013,45,F,Hedmark,6938
2013,45,F,Hordaland,16496
2013,45,F,Møre og Romsdal,8470
2013,45,F,Nordland,8584
2013,45,F,Nord-Trøndelag,4692
2013,45,F,Oppland,6750
2013,45,F,Oslo,19810
2013,45,F,Rogaland,15397
2013,45,F,Sogn og Fjordane,3520
2013,45,F,Sør-Trøndelag,10510
2013,45,F,Telemark,6212
2013,45,F,Troms,5627
2013,45,F,Vest-Agder,5972
2013,45,F,Vestfold,8786
2013,45,F,Østfold,10476
2013,45,M,Hele landet,189386
2013,45,M,Helseregion Midt-Norge,25392
2013,45,M,Helseregion Nord-Norge,18036
2013,45,M,Helseregion Sør-Øst,107324
2013,45,M,Helseregion Vest,38633
2013,45,M,Akershus,23463
2013,45,M,Aust-Agder,4080
2013,45,M,Buskerud,10462
2013,45,M,Finnmark,2964
2013,45,M,Hedmark,7244
2013,45,M,Hordaland,17971
2013,45,M,Møre og Romsdal,9440
2013,45,M,Nordland,9078
2013,45,M,Nord-Trøndelag,4934
2013,45,M,Oppland,7128
2013,45,M,Oslo,22036
2013,45,M,Rogaland,16738
2013,45,M,Sogn og Fjordane,3924
2013,45,M,Sør-Trøndelag,11019
2013,45,M,Telemark,6349
2013,45,M,Troms,5995
2013,45,M,Vest-Agder,6501
2013,45,M,Vestfold,8998
2013,45,M,Østfold,11062
2013,50,F,Hele landet,160846
2013,50,F,Helseregion Midt-Norge,21718
2013,50,F,Helseregion Nord-Norge,15498
2013,50,F,Helseregion Sør-Øst,91553
2013,50,F,Helseregion Vest,32077
2013,50,F,Akershus,19576
2013,50,F,Aust-Agder,3630
2013,50,F,Buskerud,8844
2013,50,F,Finnmark,2362
2013,50,F,Hedmark,6632
2013,50,F,Hordaland,15011
2013,50,F,Møre og Romsdal,8132
2013,50,F,Nordland,7982
2013,50,F,Nord-Trøndelag,4296
2013,50,F,Oppland,6381
2013,50,F,Oslo,17647
2013,50,F,Rogaland,13568
2013,50,F,Sogn og Fjordane,3498
2013,50,F,Sør-Trøndelag,9290
2013,50,F,Telemark,5650
2013,50,F,Troms,5154
2013,50,F,Vest-Agder,5520
2013,50,F,Vestfold,8300
2013,50,F,Østfold,9374
2013,50,M,Hele landet,169770
2013,50,M,Helseregion Midt-Norge,22992
2013,50,M,Helseregion Nord-Norge,16288
2013,50,M,Helseregion Sør-Øst,95569
2013,50,M,Helseregion Vest,34922
2013,50,M,Akershus,20578
2013,50,M,Aust-Agder,3658
2013,50,M,Buskerud,9306
2013,50,M,Finnmark,2628
2013,50,M,Hedmark,6634
2013,50,M,Hordaland,16136
2013,50,M,Møre og Romsdal,8738
2013,50,M,Nordland,8286
2013,50,M,Nord-Trøndelag,4566
2013,50,M,Oppland,6529
2013,50,M,Oslo,19048
2013,50,M,Rogaland,14889
2013,50,M,Sogn og Fjordane,3898
2013,50,M,Sør-Trøndelag,9688
2013,50,M,Telemark,5770
2013,50,M,Troms,5374
2013,50,M,Vest-Agder,5820
2013,50,M,Vestfold,8343
2013,50,M,Østfold,9885
2013,55,F,Hele landet,154019
2013,55,F,Helseregion Midt-Norge,21552
2013,55,F,Helseregion Nord-Norge,15194
2013,55,F,Helseregion Sør-Øst,86824
2013,55,F,Helseregion Vest,30450
2013,55,F,Akershus,16983
2013,55,F,Aust-Agder,3690
2013,55,F,Buskerud,8570
2013,55,F,Finnmark,2262
2013,55,F,Hedmark,6754
2013,55,F,Hordaland,14230
2013,55,F,Møre og Romsdal,8371
2013,55,F,Nordland,7846
2013,55,F,Nord-Trøndelag,4236
2013,55,F,Oppland,6315
2013,55,F,Oslo,16296
2013,55,F,Rogaland,12771
2013,55,F,Sogn og Fjordane,3449
2013,55,F,Sør-Trøndelag,8944
2013,55,F,Telemark,5820
2013,55,F,Troms,5086
2013,55,F,Vest-Agder,5216
2013,55,F,Vestfold,8030
2013,55,F,Østfold,9150
2013,55,M,Hele landet,158535
2013,55,M,Helseregion Midt-Norge,22614
2013,55,M,Helseregion Nord-Norge,15756
2013,55,M,Helseregion Sør-Øst,88131
2013,55,M,Helseregion Vest,32034
2013,55,M,Akershus,18010
2013,55,M,Aust-Agder,3737
2013,55,M,Buskerud,8630
2013,55,M,Finnmark,2394
2013,55,M,Hedmark,6669
2013,55,M,Hordaland,14958
2013,55,M,Møre og Romsdal,8841
2013,55,M,Nordland,8265
2013,55,M,Nord-Trøndelag,4532
2013,55,M,Oppland,6458
2013,55,M,Oslo,16345
2013,55,M,Rogaland,13422
2013,55,M,Sogn og Fjordane,3654
2013,55,M,Sør-Trøndelag,9242
2013,55,M,Telemark,5937
2013,55,M,Troms,5097
2013,55,M,Vest-Agder,5390
2013,55,M,Vestfold,7806
2013,55,M,Østfold,9150
2013,60,F,Hele landet,141760
2013,60,F,Helseregion Midt-Norge,20234
2013,60,F,Helseregion Nord-Norge,14296
2013,60,F,Helseregion Sør-Øst,79640
2013,60,F,Helseregion Vest,27589
2013,60,F,Akershus,14794
2013,60,F,Aust-Agder,3456
2013,60,F,Buskerud,8014
2013,60,F,Finnmark,2231
2013,60,F,Hedmark,6558
2013,60,F,Hordaland,13235
2013,60,F,Møre og Romsdal,7858
2013,60,F,Nordland,7332
2013,60,F,Nord-Trøndelag,4150
2013,60,F,Oppland,6065
2013,60,F,Oslo,14394
2013,60,F,Rogaland,11164
2013,60,F,Sogn og Fjordane,3190
2013,60,F,Sør-Trøndelag,8226
2013,60,F,Telemark,5491
2013,60,F,Troms,4733
2013,60,F,Vest-Agder,4765
2013,60,F,Vestfold,7440
2013,60,F,Østfold,8663
2013,60,M,Hele landet,144557
2013,60,M,Helseregion Midt-Norge,21000
2013,60,M,Helseregion Nord-Norge,15338
2013,60,M,Helseregion Sør-Øst,79062
2013,60,M,Helseregion Vest,29156
2013,60,M,Akershus,14792
2013,60,M,Aust-Agder,3461
2013,60,M,Buskerud,8028
2013,60,M,Finnmark,2434
2013,60,M,Hedmark,6585
2013,60,M,Hordaland,13687
2013,60,M,Møre og Romsdal,8322
2013,60,M,Nordland,7878
2013,60,M,Nord-Trøndelag,4343
2013,60,M,Oppland,6170
2013,60,M,Oslo,13895
2013,60,M,Rogaland,11992
2013,60,M,Sogn og Fjordane,3478
2013,60,M,Sør-Trøndelag,8335
2013,60,M,Telemark,5462
2013,60,M,Troms,5026
2013,60,M,Vest-Agder,4824
2013,60,M,Vestfold,7308
2013,60,M,Østfold,8538
2013,65,F,Hele landet,138148
2013,65,F,Helseregion Midt-Norge,19322
2013,65,F,Helseregion Nord-Norge,13644
2013,65,F,Helseregion Sør-Øst,79676
2013,65,F,Helseregion Vest,25506
2013,65,F,Akershus,15475
2013,65,F,Aust-Agder,3262
2013,65,F,Buskerud,8242
2013,65,F,Finnmark,2000
2013,65,F,Hedmark,6521
2013,65,F,Hordaland,12534
2013,65,F,Møre og Romsdal,7240
2013,65,F,Nordland,7131
2013,65,F,Nord-Trøndelag,4049
2013,65,F,Oppland,6118
2013,65,F,Oslo,13746
2013,65,F,Rogaland,9990
2013,65,F,Sogn og Fjordane,2982
2013,65,F,Sør-Trøndelag,8033
2013,65,F,Telemark,5459
2013,65,F,Troms,4513
2013,65,F,Vest-Agder,4591
2013,65,F,Vestfold,7255
2013,65,F,Østfold,9006
2013,65,M,Hele landet,137404
2013,65,M,Helseregion Midt-Norge,19496
2013,65,M,Helseregion Nord-Norge,14298
2013,65,M,Helseregion Sør-Øst,77652
2013,65,M,Helseregion Vest,25958
2013,65,M,Akershus,14832
2013,65,M,Aust-Agder,3453
2013,65,M,Buskerud,8000
2013,65,M,Finnmark,2266
2013,65,M,Hedmark,6428
2013,65,M,Hordaland,12742
2013,65,M,Møre og Romsdal,7594
2013,65,M,Nordland,7440
2013,65,M,Nord-Trøndelag,4099
2013,65,M,Oppland,5989
2013,65,M,Oslo,13278
2013,65,M,Rogaland,9994
2013,65,M,Sogn og Fjordane,3222
2013,65,M,Sør-Trøndelag,7802
2013,65,M,Telemark,5428
2013,65,M,Troms,4592
2013,65,M,Vest-Agder,4481
2013,65,M,Vestfold,7081
2013,65,M,Østfold,8682
2013,70,F,Hele landet,96065
2013,70,F,Helseregion Midt-Norge,13780
2013,70,F,Helseregion Nord-Norge,9694
2013,70,F,Helseregion Sør-Øst,54279
2013,70,F,Helseregion Vest,18312
2013,70,F,Akershus,10391
2013,70,F,Aust-Agder,2258
2013,70,F,Buskerud,5392
2013,70,F,Finnmark,1376
2013,70,F,Hedmark,4658
2013,70,F,Hordaland,8916
2013,70,F,Møre og Romsdal,5140
2013,70,F,Nordland,5218
2013,70,F,Nord-Trøndelag,2962
2013,70,F,Oppland,4477
2013,70,F,Oslo,9003
2013,70,F,Rogaland,7277
2013,70,F,Sogn og Fjordane,2118
2013,70,F,Sør-Trøndelag,5678
2013,70,F,Telemark,3732
2013,70,F,Troms,3100
2013,70,F,Vest-Agder,3436
2013,70,F,Vestfold,4972
2013,70,F,Østfold,5962
2013,70,M,Hele landet,89020
2013,70,M,Helseregion Midt-Norge,13270
2013,70,M,Helseregion Nord-Norge,9756
2013,70,M,Helseregion Sør-Øst,48959
2013,70,M,Helseregion Vest,17034
2013,70,M,Akershus,9470
2013,70,M,Aust-Agder,2092
2013,70,M,Buskerud,4907
2013,70,M,Finnmark,1468
2013,70,M,Hedmark,4336
2013,70,M,Hordaland,8124
2013,70,M,Møre og Romsdal,5010
2013,70,M,Nordland,5101
2013,70,M,Nord-Trøndelag,2842
2013,70,M,Oppland,4048
2013,70,M,Oslo,7902
2013,70,M,Rogaland,6784
2013,70,M,Sogn og Fjordane,2125
2013,70,M,Sør-Trøndelag,5419
2013,70,M,Telemark,3438
2013,70,M,Troms,3186
2013,70,M,Vest-Agder,2974
2013,70,M,Vestfold,4484
2013,70,M,Østfold,5308
2013,75,F,Hele landet,74740
2013,75,F,Helseregion Midt-Norge,10487
2013,75,F,Helseregion Nord-Norge,7696
2013,75,F,Helseregion Sør-Øst,42070
2013,75,F,Helseregion Vest,14487
2013,75,F,Akershus,7970
2013,75,F,Aust-Agder,1627
2013,75,F,Buskerud,4147
2013,75,F,Finnmark,1128
2013,75,F,Hedmark,3575
2013,75,F,Hordaland,7177
2013,75,F,Møre og Romsdal,4042
2013,75,F,Nordland,4160
2013,75,F,Nord-Trøndelag,2252
2013,75,F,Oppland,3442
2013,75,F,Oslo,6878
2013,75,F,Rogaland,5521
2013,75,F,Sogn og Fjordane,1789
2013,75,F,Sør-Trøndelag,4192
2013,75,F,Telemark,2950
2013,75,F,Troms,2408
2013,75,F,Vest-Agder,2540
2013,75,F,Vestfold,4159
2013,75,F,Østfold,4782
2013,75,M,Hele landet,61735
2013,75,M,Helseregion Midt-Norge,8934
2013,75,M,Helseregion Nord-Norge,6824
2013,75,M,Helseregion Sør-Øst,33893
2013,75,M,Helseregion Vest,12084
2013,75,M,Akershus,6316
2013,75,M,Aust-Agder,1500
2013,75,M,Buskerud,3515
2013,75,M,Finnmark,1037
2013,75,M,Hedmark,2980
2013,75,M,Hordaland,5892
2013,75,M,Møre og Romsdal,3446
2013,75,M,Nordland,3648
2013,75,M,Nord-Trøndelag,1990
2013,75,M,Oppland,2942
2013,75,M,Oslo,4985
2013,75,M,Rogaland,4562
2013,75,M,Sogn og Fjordane,1630
2013,75,M,Sør-Trøndelag,3498
2013,75,M,Telemark,2370
2013,75,M,Troms,2139
2013,75,M,Vest-Agder,2120
2013,75,M,Vestfold,3238
2013,75,M,Østfold,3926
2013,80,F,Hele landet,63842
2013,80,F,Helseregion Midt-Norge,9274
2013,80,F,Helseregion Nord-Norge,6419
2013,80,F,Helseregion Sør-Øst,35600
2013,80,F,Helseregion Vest,12548
2013,80,F,Akershus,6464
2013,80,F,Aust-Agder,1363
2013,80,F,Buskerud,3449
2013,80,F,Finnmark,933
2013,80,F,Hedmark,3175
2013,80,F,Hordaland,6258
2013,80,F,Møre og Romsdal,3776
2013,80,F,Nordland,3502
2013,80,F,Nord-Trøndelag,1872
2013,80,F,Oppland,2982
2013,80,F,Oslo,6295
2013,80,F,Rogaland,4641
2013,80,F,Sogn og Fjordane,1649
2013,80,F,Sør-Trøndelag,3627
2013,80,F,Telemark,2467
2013,80,F,Troms,1984
2013,80,F,Vest-Agder,2166
2013,80,F,Vestfold,3254
2013,80,F,Østfold,3986
2013,80,M,Hele landet,45688
2013,80,M,Helseregion Midt-Norge,6844
2013,80,M,Helseregion Nord-Norge,4648
2013,80,M,Helseregion Sør-Øst,25205
2013,80,M,Helseregion Vest,8990
2013,80,M,Akershus,4764
2013,80,M,Aust-Agder,948
2013,80,M,Buskerud,2545
2013,80,M,Finnmark,667
2013,80,M,Hedmark,2348
2013,80,M,Hordaland,4382
2013,80,M,Møre og Romsdal,2756
2013,80,M,Nordland,2583
2013,80,M,Nord-Trøndelag,1418
2013,80,M,Oppland,2220
2013,80,M,Oslo,3906
2013,80,M,Rogaland,3394
2013,80,M,Sogn og Fjordane,1216
2013,80,M,Sør-Trøndelag,2670
2013,80,M,Telemark,1742
2013,80,M,Troms,1398
2013,80,M,Vest-Agder,1600
2013,80,M,Vestfold,2377
2013,80,M,Østfold,2754
2013,85,F,Hele landet,48556
2013,85,F,Helseregion Midt-Norge,7401
2013,85,F,Helseregion Nord-Norge,4749
2013,85,F,Helseregion Sør-Øst,26941
2013,85,F,Helseregion Vest,9466
2013,85,F,Akershus,4497
2013,85,F,Aust-Agder,1061
2013,85,F,Buskerud,2600
2013,85,F,Finnmark,617
2013,85,F,Hedmark,2477
2013,85,F,Hordaland,4746
2013,85,F,Møre og Romsdal,3050
2013,85,F,Nordland,2696
2013,85,F,Nord-Trøndelag,1509
2013,85,F,Oppland,2316
2013,85,F,Oslo,4997
2013,85,F,Rogaland,3398
2013,85,F,Sogn og Fjordane,1322
2013,85,F,Sør-Trøndelag,2842
2013,85,F,Telemark,2018
2013,85,F,Troms,1436
2013,85,F,Vest-Agder,1684
2013,85,F,Vestfold,2399
2013,85,F,Østfold,2894
2013,85,M,Hele landet,27412
2013,85,M,Helseregion Midt-Norge,4232
2013,85,M,Helseregion Nord-Norge,2620
2013,85,M,Helseregion Sør-Øst,15250
2013,85,M,Helseregion Vest,5310
2013,85,M,Akershus,2719
2013,85,M,Aust-Agder,581
2013,85,M,Buskerud,1532
2013,85,M,Finnmark,349
2013,85,M,Hedmark,1452
2013,85,M,Hordaland,2586
2013,85,M,Møre og Romsdal,1711
2013,85,M,Nordland,1433
2013,85,M,Nord-Trøndelag,895
2013,85,M,Oppland,1354
2013,85,M,Oslo,2538
2013,85,M,Rogaland,1952
2013,85,M,Sogn og Fjordane,772
2013,85,M,Sør-Trøndelag,1626
2013,85,M,Telemark,1115
2013,85,M,Troms,838
2013,85,M,Vest-Agder,884
2013,85,M,Vestfold,1436
2013,85,M,Østfold,1640
2013,90,F,Hele landet,34646
2013,90,F,Helseregion Midt-Norge,5068
2013,90,F,Helseregion Nord-Norge,3198
2013,90,F,Helseregion Sør-Øst,19093
2013,90,F,Helseregion Vest,7286
2013,90,F,Akershus,2850
2013,90,F,Aust-Agder,796
2013,90,F,Buskerud,1918
2013,90,F,Finnmark,334
2013,90,F,Hedmark,1634
2013,90,F,Hordaland,3664
2013,90,F,Møre og Romsdal,2214
2013,90,F,Nordland,1919
2013,90,F,Nord-Trøndelag,972
2013,90,F,Oppland,1449
2013,90,F,Oslo,4157
2013,90,F,Rogaland,2584
2013,90,F,Sogn og Fjordane,1038
2013,90,F,Sør-Trøndelag,1882
2013,90,F,Telemark,1440
2013,90,F,Troms,945
2013,90,F,Vest-Agder,1133
2013,90,F,Vestfold,1786
2013,90,F,Østfold,1930
2013,90,M,Hele landet,12827
2013,90,M,Helseregion Midt-Norge,1908
2013,90,M,Helseregion Nord-Norge,1095
2013,90,M,Helseregion Sør-Øst,7124
2013,90,M,Helseregion Vest,2700
2013,90,M,Akershus,1224
2013,90,M,Aust-Agder,291
2013,90,M,Buskerud,730
2013,90,M,Finnmark,122
2013,90,M,Hedmark,670
2013,90,M,Hordaland,1313
2013,90,M,Møre og Romsdal,840
2013,90,M,Nordland,666
2013,90,M,Nord-Trøndelag,396
2013,90,M,Oppland,610
2013,90,M,Oslo,1309
2013,90,M,Rogaland,970
2013,90,M,Sogn og Fjordane,416
2013,90,M,Sør-Trøndelag,672
2013,90,M,Telemark,553
2013,90,M,Troms,308
2013,90,M,Vest-Agder,414
2013,90,M,Vestfold,646
2013,90,M,Østfold,678
2014,Alle,F,Hele landet,2554104
2014,Alle,F,Helseregion Midt-Norge,348347
2014,Alle,F,Helseregion Nord-Norge,236238
2014,Alle,F,Helseregion Sør-Øst,1437130
2014,Alle,F,Helseregion Vest,532388
2014,Alle,F,Akershus,290286
2014,Alle,F,Aust-Agder,56880
2014,Alle,F,Buskerud,136230
2014,Alle,F,Finnmark,36634
2014,Alle,F,Hedmark,97712
2014,Alle,F,Hordaland,251266
2014,Alle,F,Møre og Romsdal,129038
2014,Alle,F,Nordland,119400
2014,Alle,F,Nord-Trøndelag,67290
2014,Alle,F,Oppland,94048
2014,Alle,F,Oslo,321482
2014,Alle,F,Rogaland,227526
2014,Alle,F,Sogn og Fjordane,53596
2014,Alle,F,Sør-Trøndelag,152019
2014,Alle,F,Telemark,86128
2014,Alle,F,Troms,80204
2014,Alle,F,Vest-Agder,89598
2014,Alle,F,Vestfold,121531
2014,Alle,F,Østfold,143235
2014,Alle,M,Hele landet,2583218
2014,Alle,M,Helseregion Midt-Norge,357808
2014,Alle,M,Helseregion Nord-Norge,243226
2014,Alle,M,Helseregion Sør-Øst,1434247
2014,Alle,M,Helseregion Vest,547936
2014,Alle,M,Akershus,290094
2014,Alle,M,Aust-Agder,57387
2014,Alle,M,Buskerud,137240
2014,Alle,M,Finnmark,38766
2014,Alle,M,Hedmark,97068
2014,Alle,M,Hordaland,257005
2014,Alle,M,Møre og Romsdal,133578
2014,Alle,M,Nordland,121902
2014,Alle,M,Nord-Trøndelag,68164
2014,Alle,M,Oppland,94242
2014,Alle,M,Oslo,319510
2014,Alle,M,Rogaland,235450
2014,Alle,M,Sogn og Fjordane,55482
2014,Alle,M,Sør-Trøndelag,156066
2014,Alle,M,Telemark,85560
2014,Alle,M,Troms,82558
2014,Alle,M,Vest-Agder,90108
2014,Alle,M,Vestfold,120216
2014,Alle,M,Østfold,142820
2014,0,F,Hele landet,135299
2014,0,F,Helseregion Midt-Norge,18164
2014,0,F,Helseregion Nord-Norge,11524
2014,0,F,Helseregion Sør-Øst,74599
2014,0,F,Helseregion Vest,31012
2014,0,F,Akershus,15830
2014,0,F,Aust-Agder,2967
2014,0,F,Buskerud,6802
2014,0,F,Finnmark,1877
2014,0,F,Hedmark,4098
2014,0,F,Hordaland,13980
2014,0,F,Møre og Romsdal,6604
2014,0,F,Nordland,5644
2014,0,F,Nord-Trøndelag,3376
2014,0,F,Oppland,4052
2014,0,F,Oslo,19588
2014,0,F,Rogaland,14374
2014,0,F,Sogn og Fjordane,2659
2014,0,F,Sør-Trøndelag,8184
2014,0,F,Telemark,3936
2014,0,F,Troms,4002
2014,0,F,Vest-Agder,4924
2014,0,F,Vestfold,5654
2014,0,F,Østfold,6749
2014,0,M,Hele landet,142472
2014,0,M,Helseregion Midt-Norge,18998
2014,0,M,Helseregion Nord-Norge,11938
2014,0,M,Helseregion Sør-Øst,78868
2014,0,M,Helseregion Vest,32670
2014,0,M,Akershus,16620
2014,0,M,Aust-Agder,3122
2014,0,M,Buskerud,7142
2014,0,M,Finnmark,1788
2014,0,M,Hedmark,4392
2014,0,M,Hordaland,14879
2014,0,M,Møre og Romsdal,6794
2014,0,M,Nordland,5962
2014,0,M,Nord-Trøndelag,3582
2014,0,M,Oppland,4266
2014,0,M,Oslo,20518
2014,0,M,Rogaland,14916
2014,0,M,Sogn og Fjordane,2874
2014,0,M,Sør-Trøndelag,8622
2014,0,M,Telemark,4190
2014,0,M,Troms,4188
2014,0,M,Vest-Agder,5332
2014,0,M,Vestfold,6096
2014,0,M,Østfold,7190
2014,5,F,Hele landet,153690
2014,5,F,Helseregion Midt-Norge,20964
2014,5,F,Helseregion Nord-Norge,13508
2014,5,F,Helseregion Sør-Øst,84734
2014,5,F,Helseregion Vest,34484
2014,5,F,Akershus,19578
2014,5,F,Aust-Agder,3572
2014,5,F,Buskerud,8083
2014,5,F,Finnmark,2144
2014,5,F,Hedmark,5109
2014,5,F,Hordaland,15671
2014,5,F,Møre og Romsdal,7882
2014,5,F,Nordland,6652
2014,5,F,Nord-Trøndelag,4097
2014,5,F,Oppland,4912
2014,5,F,Oslo,17882
2014,5,F,Rogaland,15529
2014,5,F,Sogn og Fjordane,3284
2014,5,F,Sør-Trøndelag,8986
2014,5,F,Telemark,4598
2014,5,F,Troms,4713
2014,5,F,Vest-Agder,5867
2014,5,F,Vestfold,6974
2014,5,F,Østfold,8160
2014,5,M,Hele landet,161661
2014,5,M,Helseregion Midt-Norge,21906
2014,5,M,Helseregion Nord-Norge,14308
2014,5,M,Helseregion Sør-Øst,89446
2014,5,M,Helseregion Vest,36001
2014,5,M,Akershus,20453
2014,5,M,Aust-Agder,3706
2014,5,M,Buskerud,8712
2014,5,M,Finnmark,2219
2014,5,M,Hedmark,5454
2014,5,M,Hordaland,16352
2014,5,M,Møre og Romsdal,8164
2014,5,M,Nordland,7098
2014,5,M,Nord-Trøndelag,4267
2014,5,M,Oppland,5319
2014,5,M,Oslo,18555
2014,5,M,Rogaland,16194
2014,5,M,Sogn og Fjordane,3454
2014,5,M,Sør-Trøndelag,9475
2014,5,M,Telemark,4934
2014,5,M,Troms,4991
2014,5,M,Vest-Agder,6051
2014,5,M,Vestfold,7449
2014,5,M,Østfold,8812
2014,10,F,Hele landet,150127
2014,10,F,Helseregion Midt-Norge,20827
2014,10,F,Helseregion Nord-Norge,13798
2014,10,F,Helseregion Sør-Øst,82115
2014,10,F,Helseregion Vest,33388
2014,10,F,Akershus,19090
2014,10,F,Aust-Agder,3415
2014,10,F,Buskerud,7981
2014,10,F,Finnmark,2256
2014,10,F,Hedmark,5502
2014,10,F,Hordaland,15362
2014,10,F,Møre og Romsdal,8028
2014,10,F,Nordland,6926
2014,10,F,Nord-Trøndelag,4221
