Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter,SumPrevalens_pr_1000,SumBefolkning,SumSum_AUP,SumSum_DDD
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,35 - 39,Mann,Sør-Trøndelag,322,29.479080838597455,10923,892273.9375,156307.78125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,35 - 39,Mann,Telemark,236,40.929587235518557,5766,371749.28125,141036.671875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,35 - 39,Mann,Troms,233,40.479499652536484,5756,328181.09375,115513
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,35 - 39,Mann,Vest-Agder,226,37.535293140674307,6021,369092.8125,114832.8359375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,35 - 39,Mann,Vestfold,289,36.480686695278970,7922,417620.5625,141841.734375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,35 - 39,Mann,Østfold,475,48.828125000000000,9728,1046515.75,197998.609375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Akershus,1418,62.220272049144362,22790,1944584.125,509828.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Aust-Agder,239,62.013492475350285,3854,267299.5,84229.6015625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Buskerud,780,80.098582871226124,9738,937422.9375,304173.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Finnmark,253,92.268417213712619,2742,275427.875,105988.90625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Hedmark,585,86.054721977052074,6798,744696.75,232234.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Hordaland,1070,62.679397809150021,17071,1343253.625,393967.46875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Møre og Romsdal,591,67.806333180357962,8716,1131225.625,237875.09375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Nordland,652,77.105014191106906,8456,747769.375,263388.3125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Nord-Trøndelag,317,68.913043478260870,4600,434699.84375,149317.953125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Oppland,521,77.460600654177817,6726,601206.75,211897.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Oslo,1118,53.441682600382409,20920,1344831.875,415776.90625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Rogaland,998,63.587129659127111,15695,1547469,402883.3125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Sogn og Fjordane,242,67.977528089887640,3560,248726.625,94360.140625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Sør-Trøndelag,596,55.930930930930931,10656,779755.9375,227236.578125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Telemark,405,65.217391304347826,6210,429882.78125,143884.71875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Troms,394,68.832983927323550,5724,479017.5625,164540.578125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Vest-Agder,396,66.176470588235294,5984,496589.4375,152416.984375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Vestfold,579,66.882291786993185,8657,668899.6875,221796.09375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Kvinne,Østfold,902,86.764140053866872,10396,1062509.375,329950.71875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Akershus,1435,62.806372549019608,22848,2303829.5,717060.0625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Aust-Agder,283,69.842053307008885,4052,439440.09375,140175.34375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Buskerud,780,75.875486381322957,10280,1318175.625,427886.6875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Finnmark,221,73.178807947019868,3020,294214.375,130026.1953125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Hedmark,661,93.256207674943567,7088,1060076.875,340431.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Hordaland,1090,60.371088341179729,18055,1823143.75,580280.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Møre og Romsdal,581,61.993171148100726,9372,913545.125,319077.8125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Nordland,670,75.331684281538116,8894,948018,380585.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Nord-Trøndelag,271,57.366638441998307,4724,445712.5,156554.1875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Oppland,523,73.105954710651384,7154,759617.375,271324.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Oslo,1287,54.464663563267033,23630,2041463.5,634730.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Rogaland,983,58.320973005043014,16855,1547204.25,523756.34375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Sogn og Fjordane,275,72.444678609062171,3796,332373,128568.3359375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Sør-Trøndelag,601,54.251669976530060,11078,957784.5625,317141.3125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Telemark,482,76.193487195700285,6326,737254.5,278809.3125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Troms,426,69.471624266144814,6132,657944.4375,247076.15625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Vest-Agder,419,65.448297407060294,6402,663708.375,238281.921875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Vestfold,575,65.052607761058943,8839,826682.875,276454.6875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,40 - 44,Mann,Østfold,945,88.832487309644670,10638,1594299.875,467993.5625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Akershus,2147,101.777672434226120,21095,3548472.75,896365.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Aust-Agder,402,109.031733116354760,3687,532429.75,162621.1875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Buskerud,1131,125.374127036913868,9021,1533831.5,497931.40625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Finnmark,374,148.295003965107058,2522,418877.125,169214.671875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Hedmark,950,142.642642642642643,6660,1562450.75,391743.34375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Hordaland,1626,105.618707372523547,15395,2183715.75,688227.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Møre og Romsdal,911,115.287269045811187,7902,1281516.75,391422.0625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Nordland,1011,123.382963143763730,8194,1412996,466083.28125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Nord-Trøndelag,521,117.953362010414308,4417,706185.1875,232709.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Oppland,776,119.956716648631937,6469,1080448.125,357885.34375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Oslo,1790,96.423184658478776,18564,2343478.5,734489.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Rogaland,1441,101.436012952273687,14206,1862492.375,633646.3125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Sogn og Fjordane,369,106.956521739130435,3450,624540.125,150490.234375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Sør-Trøndelag,965,100.000000000000000,9650,1727585.25,413682.46875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Telemark,631,109.131788308543756,5782,807375.0625,281204.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Troms,638,118.235730170496664,5396,825352.8125,283032.21875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Vest-Agder,606,105.759162303664921,5730,892332.75,275040.8125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Vestfold,890,106.637910376228133,8346,1601514.125,351228.46875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Kvinne,Østfold,1373,143.709441071802386,9554,1971783.625,592029.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Akershus,2484,115.347109356860924,21535,4099982.5,1350916.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Aust-Agder,454,121.293080416777986,3743,860861.375,279908.59375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Buskerud,1242,129.618033813400125,9582,2177306,767836.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Finnmark,348,128.035320088300221,2718,422895.59375,188809.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Hedmark,1017,148.727698157355952,6838,1741917,558246.5625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Hordaland,1922,115.007180469123983,16712,3522285.75,1061083.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Møre og Romsdal,887,100.726777197365433,8806,1402473.375,464741.0625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Nordland,1137,133.576127819548872,8512,1775626.75,669770.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Nord-Trøndelag,604,127.050904501472444,4754,991360.625,344629.40625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Oppland,845,127.952755905511811,6604,1322162.375,447560.4375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Oslo,1928,94.919259551004332,20312,3217731.5,1041927.0625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Rogaland,1650,106.685633001422475,15466,2710897,966030.1875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Sogn og Fjordane,432,110.429447852760736,3912,550208.0625,228274.1875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Sør-Trøndelag,1036,101.848210774675580,10172,2328589.25,593395.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Telemark,755,126.127631139325092,5986,1143862.875,424878.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Troms,624,112.149532710280374,5564,997301.4375,351902.15625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Vest-Agder,676,109.918699186991870,6150,1208123.375,430974.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Vestfold,982,115.801886792452830,8480,1561628.625,543704.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,45 - 49,Mann,Østfold,1467,144.874580288366581,10126,2579364.75,816646.4375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Akershus,3052,168.786638646167459,18082,4799144,1397440
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Aust-Agder,612,164.959568733153639,3710,894856.6875,274303.15625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Buskerud,1649,189.911320972014281,8683,2798637.25,814828.4375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Finnmark,480,209.059233449477352,2296,590570.625,237360.40625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Hedmark,1352,203.125000000000000,6656,2103111.75,653158.5625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Hordaland,2384,164.164715603911307,14522,3662183.25,1124585.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Møre og Romsdal,1383,163.881976537504444,8439,2000454.75,653547.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Nordland,1507,192.047916401172423,7847,2099872.75,729622.3125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Nord-Trøndelag,756,181.687094448449892,4161,1187259.75,394033.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Oppland,1167,183.202511773940345,6370,1688302,580429.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Oslo,2686,157.259953161592506,17080,4525085.5,1328503.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Rogaland,2164,164.951596920496989,13119,3331311.75,1035475.1875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Sogn og Fjordane,609,171.597633136094675,3549,723217.0625,273878.03125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Sør-Trøndelag,1409,155.793896505970809,9044,2794905.25,684493.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Telemark,1065,182.958254595430338,5821,1456407.75,504425
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Troms,897,177.694136291600634,5048,1310813,440063
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Vest-Agder,860,161.290322580645161,5332,1382180.375,407324.5625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Vestfold,1372,169.007144616900714,8118,2010936.25,646705.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Kvinne,Østfold,2022,219.186991869918699,9225,3317109.75,985132.0625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Akershus,3599,187.330834894857381,19212,6569590,2123378.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Aust-Agder,700,190.735694822888283,3670,1360812.75,475386.34375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Buskerud,1874,212.471655328798186,8820,3326128.25,1139216.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Finnmark,494,203.459637561779242,2428,702696.6875,301940.03125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Hedmark,1587,237.859712230215827,6672,2741897.25,897470.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Hordaland,2941,188.925290679000450,15567,5867168.5,1802613.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Møre og Romsdal,1494,168.699186991869919,8856,2895698.5,898165.3125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Nordland,1756,212.026080656846172,8282,2990686.25,1136921
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Nord-Trøndelag,896,199.465716829919858,4492,1474127.75,509390.96875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Oppland,1351,205.506540918770916,6574,2254893.5,817654.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Oslo,3037,170.925258892390815,17768,5395984,1789074.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Rogaland,2509,178.271990905215291,14074,4487636.5,1562875.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Sogn og Fjordane,664,176.689728579031400,3758,943629.625,351982.65625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Sør-Trøndelag,1655,174.651751794005910,9476,3162955.5,962335.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Telemark,1156,197.067848619161268,5866,2238839.75,720801.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Troms,1021,194.217234163971847,5257,1757402.625,631695.0625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Vest-Agder,1063,192.085290928803759,5534,2015048.875,718964.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Vestfold,1523,188.024691358024691,8100,2622133.25,898966.0625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,50 - 54,Mann,Østfold,2215,236.014917421417155,9385,4204166,1332180.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Akershus,3929,250.191034131431482,15704,6838842.5,1968951.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Aust-Agder,804,224.392966787608150,3583,1394330.625,451438.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Buskerud,2252,275.171065493646139,8184,3848003.75,1226458.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Finnmark,638,286.612758310871518,2226,1162349.75,335568.8125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Hedmark,1877,283.363526570048309,6624,3093697.25,966930.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Hordaland,3181,231.986581096849475,13712,5429243.5,1562776.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Møre og Romsdal,1891,234.208570720832301,8074,2972957.5,924295.8125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Nordland,2032,264.308012486992716,7688,3131907,1117233.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Nord-Trøndelag,1130,260.248733302625518,4342,1737678.125,587062.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Oppland,1722,281.602616516762061,6115,2641423,903721.3125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Oslo,3616,236.417129780974175,15295,5800127,1851902.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Rogaland,2931,244.494494494494494,11988,5245313.5,1572985.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Sogn og Fjordane,851,253.424657534246575,3358,1413063.125,408158.46875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Sør-Trøndelag,1934,221.738133455629443,8722,3302900.5,1005467.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Telemark,1404,248.495575221238938,5650,2049974.5,745729.5625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Troms,1272,256.865912762520194,4952,2045675.25,678180.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Vest-Agder,1179,235.988791032826261,4996,2590280.25,606429.6875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Vestfold,1861,241.343535209441058,7711,2942270,930439.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Kvinne,Østfold,2613,299.931129476584022,8712,4962658.5,1380534.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Akershus,4664,292.084168336673347,15968,8868710,2914107.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Aust-Agder,1063,292.918159272526867,3629,2114161.25,725355.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Buskerud,2644,317.102422643319741,8338,5054197,1771386.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Finnmark,777,311.547714514835605,2494,1316118.25,483161.34375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Hedmark,2138,327.211509029690848,6534,4069818.5,1336921
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Hordaland,4057,282.442216652742969,14364,7583738.5,2563062.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Møre og Romsdal,2346,269.036697247706422,8720,4234648.5,1539099.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Nordland,2596,314.819306330341984,8246,4353993.5,1701223.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Nord-Trøndelag,1300,293.586269196025294,4428,2250633.75,811655.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Oppland,1911,303.815580286168521,6290,3605197,1252136.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Oslo,4196,276.854051200844550,15156,7871465,2652155
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Rogaland,3539,276.787110902549664,12786,6737058,2379237.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Sogn og Fjordane,1031,279.631136425278004,3687,1544727.75,620841
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Sør-Trøndelag,2347,267.129524243114045,8786,4396241,1447805.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Telemark,1696,295.624891058044274,5737,2892296,1104565.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Troms,1567,302.451264234703725,5181,2607898.75,961036.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Vest-Agder,1492,291.178766588602654,5124,2768025,1023702.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Vestfold,2155,284.676354029062087,7570,3977456.25,1373345
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,55 - 59,Mann,Østfold,2994,345.169471985243256,8674,6002142,1962392.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Akershus,5348,339.146426533071216,15769,9250676,2861482.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Aust-Agder,1159,333.621185952792170,3474,2058913.75,674843.4375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Buskerud,3077,364.746325272641062,8436,5292329.5,1725278.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Finnmark,915,399.040558220671609,2293,1343246.125,559191.9375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Hedmark,2697,396.734333627537511,6798,4862529,1552975.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Hordaland,4574,338.764627462598134,13502,7974723,2502746.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Møre og Romsdal,2545,328.217694093371163,7754,4286360.5,1411883.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Nordland,2815,375.834445927903872,7490,4628978.5,1714852
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Nord-Trøndelag,1509,359.114707282246549,4202,2749719.75,902618.5625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Oppland,2349,366.401497426298549,6411,3890148.5,1372065.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Oslo,4617,313.229308005427408,14740,7873035.5,2540638.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Rogaland,3578,332.837209302325581,10750,5961548,2054954
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Sogn og Fjordane,1115,353.743654822335025,3152,1616837.5,618871.4375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Sør-Trøndelag,2647,317.157919961658279,8346,4804522.5,1425930.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Telemark,1999,348.743893928820656,5732,3248685.75,1144205.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Troms,1726,353.543629659975420,4882,2707400.5,988032
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Vest-Agder,1603,332.572614107883817,4820,2676927,921162.0625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Vestfold,2616,349.498997995991984,7485,4337579,1433751.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Kvinne,Østfold,3683,403.527993864358497,9127,7229717.5,2137282.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Mann,Akershus,6558,417.308304167992364,15715,13755010,4412353
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2010,60 - 64,Mann,Aust-Agder,1442,398.562741846323936,3618,3008105.75,1046083.375
