Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter,SumPrevalens_pr_1000,SumBefolkning,SumSum_AUP,SumSum_DDD
Allergimidler ,2013,10 - 14,Kvinne,Telemark,446,88.720907101651084,5027,130143.0390625,50728.234375
Allergimidler ,2013,10 - 14,Kvinne,Troms,428,91.845493562231760,4660,132120.546875,48132.6328125
Allergimidler ,2013,10 - 14,Kvinne,Vest-Agder,551,97.625797306874557,5644,174120.609375,65442.1328125
Allergimidler ,2013,10 - 14,Kvinne,Vestfold,781,110.062006764374295,7096,243832.71875,94599.2109375
Allergimidler ,2013,10 - 14,Kvinne,Østfold,925,110.001189202045428,8409,287638,108488.015625
Allergimidler ,2013,10 - 14,Mann,Akershus,2902,148.561482543257909,19534,1153918,391352.1875
Allergimidler ,2013,10 - 14,Mann,Aust-Agder,498,134.267996764626584,3709,201155.3125,76938.8515625
Allergimidler ,2013,10 - 14,Mann,Buskerud,1242,147.927584564078132,8396,468876.96875,164325.34375
Allergimidler ,2013,10 - 14,Mann,Finnmark,309,125.916870415647922,2454,112750.6875,40599.234375
Allergimidler ,2013,10 - 14,Mann,Hedmark,839,144.804970659302727,5794,312017.40625,116363.734375
Allergimidler ,2013,10 - 14,Mann,Hordaland,2219,141.391614629794826,15694,864935.625,305753.71875
Allergimidler ,2013,10 - 14,Mann,Møre og Romsdal,1110,131.004366812227074,8473,402924.03125,150767.4375
Allergimidler ,2013,10 - 14,Mann,Nordland,967,130.008066684592632,7438,315169.96875,121583.6640625
Allergimidler ,2013,10 - 14,Mann,Nord-Trøndelag,664,148.082069580731490,4484,233880.515625,99925.234375
Allergimidler ,2013,10 - 14,Mann,Oppland,801,140.822784810126582,5688,279877.15625,106029.015625
Allergimidler ,2013,10 - 14,Mann,Oslo,2191,146.251919097523530,14981,881783.5,273129.53125
Allergimidler ,2013,10 - 14,Mann,Rogaland,1904,125.560538116591928,15164,722600.3125,250477.5625
Allergimidler ,2013,10 - 14,Mann,Sogn og Fjordane,504,137.217533351483801,3673,196973.6875,67277.296875
Allergimidler ,2013,10 - 14,Mann,Sør-Trøndelag,1316,144.377399890290730,9115,467994.28125,171576.3125
Allergimidler ,2013,10 - 14,Mann,Telemark,670,129.094412331406551,5190,224747.015625,88520.03125
Allergimidler ,2013,10 - 14,Mann,Troms,567,115.619902120717781,4904,194202.546875,72444.21875
Allergimidler ,2013,10 - 14,Mann,Vest-Agder,796,137.811634349030471,5776,296647.21875,111783.1015625
Allergimidler ,2013,10 - 14,Mann,Vestfold,1055,140.967397113842865,7484,392275.84375,148038.96875
Allergimidler ,2013,10 - 14,Mann,Østfold,1273,140.694076038903625,9048,463053.53125,172840.625
Allergimidler ,2013,15 - 19,Kvinne,Akershus,3054,163.893957282387034,18634,983202.8125,406209.96875
Allergimidler ,2013,15 - 19,Kvinne,Aust-Agder,593,157.377919320594480,3768,181656.984375,83545.765625
Allergimidler ,2013,15 - 19,Kvinne,Buskerud,1262,153.602726387536514,8216,391911.15625,165190.53125
Allergimidler ,2013,15 - 19,Kvinne,Finnmark,360,147.179067865903516,2446,100100.859375,41850.1484375
Allergimidler ,2013,15 - 19,Kvinne,Hedmark,954,161.339421613394216,5913,276420.5625,121851.6015625
Allergimidler ,2013,15 - 19,Kvinne,Hordaland,2573,162.272956609485368,15856,807796,349651.875
Allergimidler ,2013,15 - 19,Kvinne,Møre og Romsdal,1291,154.944791166586654,8332,371847.75,165527.09375
Allergimidler ,2013,15 - 19,Kvinne,Nordland,1163,143.403205918618989,8110,323156.96875,143505.265625
Allergimidler ,2013,15 - 19,Kvinne,Nord-Trøndelag,791,170.437405731523379,4641,233491.28125,109016.2578125
Allergimidler ,2013,15 - 19,Kvinne,Oppland,927,160.547280914444060,5774,270979.125,119153.8359375
Allergimidler ,2013,15 - 19,Kvinne,Oslo,1972,140.877268181168738,13998,616350.625,246199.828125
Allergimidler ,2013,15 - 19,Kvinne,Rogaland,2147,141.398840885142255,15184,692290.6875,284021
Allergimidler ,2013,15 - 19,Kvinne,Sogn og Fjordane,612,160.798738833420914,3806,192286.78125,79476.3671875
Allergimidler ,2013,15 - 19,Kvinne,Sør-Trøndelag,1490,160.629581716257007,9276,432848.59375,192226.859375
Allergimidler ,2013,15 - 19,Kvinne,Telemark,772,141.599413059427733,5452,209687.1875,95671.734375
Allergimidler ,2013,15 - 19,Kvinne,Troms,680,132.916340891321345,5116,183244.515625,82609.296875
Allergimidler ,2013,15 - 19,Kvinne,Vest-Agder,960,156.453715775749674,6136,302451.71875,124501.96875
Allergimidler ,2013,15 - 19,Kvinne,Vestfold,1163,150.764843142338605,7714,361928.15625,159004.3125
Allergimidler ,2013,15 - 19,Kvinne,Østfold,1424,157.766452470640372,9026,431771.84375,195138.5
Allergimidler ,2013,15 - 19,Mann,Akershus,2918,147.388625113647843,19798,998227.6875,419445.8125
Allergimidler ,2013,15 - 19,Mann,Aust-Agder,478,121.012658227848101,3950,167454.953125,76943.1015625
Allergimidler ,2013,15 - 19,Mann,Buskerud,1195,136.322153775952544,8766,404031.78125,177446.765625
Allergimidler ,2013,15 - 19,Mann,Finnmark,332,122.373755989679322,2713,104940.28125,46088.734375
Allergimidler ,2013,15 - 19,Mann,Hedmark,931,145.128604832424006,6415,299315.375,139845.4375
Allergimidler ,2013,15 - 19,Mann,Hordaland,2418,144.643177603637016,16717,837846.4375,369501.03125
Allergimidler ,2013,15 - 19,Mann,Møre og Romsdal,1187,131.625637613661566,9018,382085.375,170191.640625
Allergimidler ,2013,15 - 19,Mann,Nordland,1040,121.979826413323950,8526,317190.71875,141185.515625
Allergimidler ,2013,15 - 19,Mann,Nord-Trøndelag,752,152.907686051240342,4918,236156.703125,117065.0859375
Allergimidler ,2013,15 - 19,Mann,Oppland,869,138.862256311920741,6258,290301,126359.796875
Allergimidler ,2013,15 - 19,Mann,Oslo,1951,132.468766974470397,14728,670581.3125,271984.1875
Allergimidler ,2013,15 - 19,Mann,Rogaland,2042,127.960897355558341,15958,680874.625,289549.78125
Allergimidler ,2013,15 - 19,Mann,Sogn og Fjordane,533,131.767614338689740,4045,189452.875,73046.75
Allergimidler ,2013,15 - 19,Mann,Sør-Trøndelag,1336,137.081879745536630,9746,416969.0625,192034
Allergimidler ,2013,15 - 19,Mann,Telemark,729,126.343154246100520,5770,217663.953125,102097.1640625
Allergimidler ,2013,15 - 19,Mann,Troms,613,107.751801722622605,5689,188154.953125,83704.6640625
Allergimidler ,2013,15 - 19,Mann,Vest-Agder,869,136.893509766855703,6348,305704.46875,136455.203125
Allergimidler ,2013,15 - 19,Mann,Vestfold,1194,144.046326456749910,8289,394193.59375,179212.921875
Allergimidler ,2013,15 - 19,Mann,Østfold,1298,137.296382483604823,9454,414321.625,194965.9375
Allergimidler ,2013,20 - 24,Kvinne,Akershus,3171,193.306510607168983,16404,951372.1875,426349.53125
Allergimidler ,2013,20 - 24,Kvinne,Aust-Agder,675,188.758389261744966,3576,215619.546875,97713.6171875
Allergimidler ,2013,20 - 24,Kvinne,Buskerud,1345,170.382569039777046,7894,412862.1875,181628.21875
Allergimidler ,2013,20 - 24,Kvinne,Finnmark,441,177.250803858520900,2488,126858.890625,56201.56640625
Allergimidler ,2013,20 - 24,Kvinne,Hedmark,1170,201.585113714679531,5804,358232.0625,175295.40625
Allergimidler ,2013,20 - 24,Kvinne,Hordaland,3205,182.912909485218582,17522,962790.875,443345.5625
Allergimidler ,2013,20 - 24,Kvinne,Møre og Romsdal,1448,177.190406265296133,8172,410764.96875,197902.171875
Allergimidler ,2013,20 - 24,Kvinne,Nordland,1361,178.491803278688525,7625,383694.3125,179078.03125
Allergimidler ,2013,20 - 24,Kvinne,Nord-Trøndelag,884,203.499079189686924,4344,269249.625,129282.2890625
Allergimidler ,2013,20 - 24,Kvinne,Oppland,990,169.086251067463706,5855,290301.40625,137257.328125
Allergimidler ,2013,20 - 24,Kvinne,Oslo,3211,138.608305274971942,23166,918539.75,407479.5
Allergimidler ,2013,20 - 24,Kvinne,Rogaland,2587,171.211118464592985,15110,763576.625,346193.90625
Allergimidler ,2013,20 - 24,Kvinne,Sogn og Fjordane,653,184.881087202718007,3532,202406.578125,91227.5859375
Allergimidler ,2013,20 - 24,Kvinne,Sør-Trøndelag,1883,167.646011396011396,11232,535631.5,254427.390625
Allergimidler ,2013,20 - 24,Kvinne,Telemark,906,169.187675070028011,5355,291597.09375,136339.4375
Allergimidler ,2013,20 - 24,Kvinne,Troms,854,154.542164314151285,5526,233667.875,105780.8828125
Allergimidler ,2013,20 - 24,Kvinne,Vest-Agder,1098,178.478543563068921,6152,306357,144051.765625
Allergimidler ,2013,20 - 24,Kvinne,Vestfold,1359,189.724975568895714,7163,384240.21875,180042.671875
Allergimidler ,2013,20 - 24,Kvinne,Østfold,1586,187.914691943127962,8440,477186.84375,224679.921875
Allergimidler ,2013,20 - 24,Mann,Akershus,2419,135.792073649938251,17814,704803.5,315436.96875
Allergimidler ,2013,20 - 24,Mann,Aust-Agder,450,116.189000774593338,3873,151216.703125,68470.796875
Allergimidler ,2013,20 - 24,Mann,Buskerud,1022,121.449792038027332,8415,287108.59375,140452.171875
Allergimidler ,2013,20 - 24,Mann,Finnmark,318,111.111111111111111,2862,84963.5703125,37988.6015625
Allergimidler ,2013,20 - 24,Mann,Hedmark,813,128.679962013295347,6318,230302.65625,115311.703125
Allergimidler ,2013,20 - 24,Mann,Hordaland,2196,120.210203634771185,18268,670194.5625,309596.34375
Allergimidler ,2013,20 - 24,Mann,Møre og Romsdal,1094,123.253717890941866,8876,349297.6875,160007.4375
Allergimidler ,2013,20 - 24,Mann,Nordland,961,111.874272409778813,8590,259841.109375,121022.4296875
Allergimidler ,2013,20 - 24,Mann,Nord-Trøndelag,604,129.170230966638152,4676,187033.46875,92795.1796875
Allergimidler ,2013,20 - 24,Mann,Oppland,747,118.911174785100287,6282,220311.375,99552.265625
Allergimidler ,2013,20 - 24,Mann,Oslo,1993,96.438594793380432,20666,568321.125,255868.96875
Allergimidler ,2013,20 - 24,Mann,Rogaland,1850,114.423552696684810,16168,538746.875,246331.59375
Allergimidler ,2013,20 - 24,Mann,Sogn og Fjordane,467,120.205920205920206,3885,144803.0625,64728.83203125
Allergimidler ,2013,20 - 24,Mann,Sør-Trøndelag,1314,108.139247798535100,12151,358628.71875,176916.59375
Allergimidler ,2013,20 - 24,Mann,Telemark,688,118.050789293067948,5828,184345.25,89345.203125
Allergimidler ,2013,20 - 24,Mann,Troms,587,96.673254281949934,6072,154995.109375,75754.015625
Allergimidler ,2013,20 - 24,Mann,Vest-Agder,760,115.361262902246509,6588,232812.515625,105965.6640625
Allergimidler ,2013,20 - 24,Mann,Vestfold,947,122.193548387096774,7750,283251.03125,138004.703125
Allergimidler ,2013,20 - 24,Mann,Østfold,1165,127.881448957189901,9110,314179.5625,154108.859375
Allergimidler ,2013,25 - 29,Kvinne,Akershus,2695,183.921381287108442,14653,810216.6875,347601.15625
Allergimidler ,2013,25 - 29,Kvinne,Aust-Agder,585,185.126582278481013,3160,197077.28125,85711.234375
Allergimidler ,2013,25 - 29,Kvinne,Buskerud,1345,174.132573795960642,7724,427962.28125,191155.59375
Allergimidler ,2013,25 - 29,Kvinne,Finnmark,392,172.080772607550483,2278,127250.1796875,58608.3671875
Allergimidler ,2013,25 - 29,Kvinne,Hedmark,921,188.035933033891384,4898,297720.8125,135964.171875
Allergimidler ,2013,25 - 29,Kvinne,Hordaland,3354,190.763280627914913,17582,1025796.0625,468391.15625
Allergimidler ,2013,25 - 29,Kvinne,Møre og Romsdal,1323,179.779861394211170,7359,370458.59375,173217.78125
Allergimidler ,2013,25 - 29,Kvinne,Nordland,1181,178.022309315646669,6634,365588.53125,162185.828125
Allergimidler ,2013,25 - 29,Kvinne,Nord-Trøndelag,699,194.058856191004997,3602,210470.71875,102640.28125
Allergimidler ,2013,25 - 29,Kvinne,Oppland,830,177.350427350427350,4680,227459.609375,108357.4296875
Allergimidler ,2013,25 - 29,Kvinne,Oslo,5347,157.487040527803959,33952,1553924.625,693706.9375
Allergimidler ,2013,25 - 29,Kvinne,Rogaland,2739,171.144713821544614,16004,783331.9375,339316.03125
Allergimidler ,2013,25 - 29,Kvinne,Sogn og Fjordane,472,164.116828929068150,2876,145141.90625,68435.8515625
Allergimidler ,2013,25 - 29,Kvinne,Sør-Trøndelag,1968,179.104477611940299,10988,591048.125,272436.28125
Allergimidler ,2013,25 - 29,Kvinne,Telemark,839,178.510638297872340,4700,241064.953125,113574.6328125
Allergimidler ,2013,25 - 29,Kvinne,Troms,805,156.523429904724869,5143,229120.78125,103072.703125
Allergimidler ,2013,25 - 29,Kvinne,Vest-Agder,1023,189.164201183431953,5408,346099.28125,148243.265625
Allergimidler ,2013,25 - 29,Kvinne,Vestfold,1265,189.882918042629841,6662,385724.0625,176829.4375
Allergimidler ,2013,25 - 29,Kvinne,Østfold,1434,186.330561330561331,7696,443905.9375,202148.46875
Allergimidler ,2013,25 - 29,Mann,Akershus,1975,131.500099873493575,15019,616411.5,274329.625
Allergimidler ,2013,25 - 29,Mann,Aust-Agder,471,141.526442307692308,3328,170580.53125,70812.046875
Allergimidler ,2013,25 - 29,Mann,Buskerud,964,118.602362204724409,8128,311699.8125,141881.15625
Allergimidler ,2013,25 - 29,Mann,Finnmark,269,106.156274664561957,2534,86867.8203125,37124.359375
Allergimidler ,2013,25 - 29,Mann,Hedmark,641,122.796934865900383,5220,194068.890625,96605.625
Allergimidler ,2013,25 - 29,Mann,Hordaland,2249,120.952995589975261,18594,726356.1875,330675.84375
Allergimidler ,2013,25 - 29,Mann,Møre og Romsdal,937,113.164251207729469,8280,308345.875,138028.09375
Allergimidler ,2013,25 - 29,Mann,Nordland,892,121.724890829694323,7328,255966.625,121176.7890625
Allergimidler ,2013,25 - 29,Mann,Nord-Trøndelag,474,125.662778366914104,3772,154959.015625,74277.3984375
Allergimidler ,2013,25 - 29,Mann,Oppland,619,120.992963252541048,5116,191822.6875,87656.453125
Allergimidler ,2013,25 - 29,Mann,Oslo,3286,105.031004283065908,31286,1038839.375,460658.34375
Allergimidler ,2013,25 - 29,Mann,Rogaland,1863,111.932227829848594,16644,576719.8125,261058.078125
Allergimidler ,2013,25 - 29,Mann,Sogn og Fjordane,351,115.727002967359050,3033,106834.3515625,48714.30078125
Allergimidler ,2013,25 - 29,Mann,Sør-Trøndelag,1347,110.928106728156139,12143,417288.5,190434.0625
Allergimidler ,2013,25 - 29,Mann,Telemark,652,129.570747217806041,5032,184682.328125,86721.53125
Allergimidler ,2013,25 - 29,Mann,Troms,564,104.020656584286241,5422,151645.859375,74108.4296875
Allergimidler ,2013,25 - 29,Mann,Vest-Agder,770,132.896099413186055,5794,258083.984375,119407.703125
Allergimidler ,2013,25 - 29,Mann,Vestfold,812,119.411764705882353,6800,246827.859375,110813.4296875
Allergimidler ,2013,25 - 29,Mann,Østfold,981,121.939092604101927,8045,292893.40625,136315.6875
Allergimidler ,2013,30 - 34,Kvinne,Akershus,3115,184.406819796353303,16892,983610.625,419452.34375
Allergimidler ,2013,30 - 34,Kvinne,Aust-Agder,638,194.987775061124694,3272,218168.46875,95864.4921875
Allergimidler ,2013,30 - 34,Kvinne,Buskerud,1559,189.382896015549077,8232,546314.3125,236356.171875
Allergimidler ,2013,30 - 34,Kvinne,Finnmark,362,182.643794147325933,1982,111396.359375,49019.234375
Allergimidler ,2013,30 - 34,Kvinne,Hedmark,970,202.801588960903199,4783,320525,151260.53125
Allergimidler ,2013,30 - 34,Kvinne,Hordaland,3248,193.748508709138630,16764,1045995.1875,439012.875
Allergimidler ,2013,30 - 34,Kvinne,Møre og Romsdal,1228,167.736647998907253,7321,404481.625,178389.640625
Allergimidler ,2013,30 - 34,Kvinne,Nordland,1051,167.971871503915615,6257,319096.4375,149877.296875
Allergimidler ,2013,30 - 34,Kvinne,Nord-Trøndelag,674,196.386946386946387,3432,209740.765625,97872
Allergimidler ,2013,30 - 34,Kvinne,Oppland,796,170.888793473593817,4658,264755.1875,113798.9296875
Allergimidler ,2013,30 - 34,Kvinne,Oslo,6271,194.425497612699200,32254,1918988.5,832742.0625
Allergimidler ,2013,30 - 34,Kvinne,Rogaland,2841,175.608851526764742,16178,894627.4375,366798.9375
Allergimidler ,2013,30 - 34,Kvinne,Sogn og Fjordane,449,157.931762223003869,2843,139405.015625,56542.80078125
Allergimidler ,2013,30 - 34,Kvinne,Sør-Trøndelag,1852,187.677340899878395,9868,600431.4375,258234.328125
Allergimidler ,2013,30 - 34,Kvinne,Telemark,790,177.209510991475998,4458,261164.265625,112931.5703125
Allergimidler ,2013,30 - 34,Kvinne,Troms,783,164.357682619647355,4764,221522.21875,96991.3359375
Allergimidler ,2013,30 - 34,Kvinne,Vest-Agder,1086,196.205962059620596,5535,378062.09375,153836.671875
Allergimidler ,2013,30 - 34,Kvinne,Vestfold,1261,188.012524228418071,6707,415197.84375,186308.5625
Allergimidler ,2013,30 - 34,Kvinne,Østfold,1707,214.771011575239054,7948,569456.875,254200.796875
Allergimidler ,2013,30 - 34,Mann,Akershus,2054,125.228630654798195,16402,686110.6875,298565.21875
Allergimidler ,2013,30 - 34,Mann,Aust-Agder,422,125.000000000000000,3376,178245.59375,76035.734375
Allergimidler ,2013,30 - 34,Mann,Buskerud,1092,128.621908127208481,8490,381840.8125,169747.09375
Allergimidler ,2013,30 - 34,Mann,Finnmark,263,118.202247191011236,2225,80664.0390625,38184.83203125
Allergimidler ,2013,30 - 34,Mann,Hedmark,680,135.728542914171657,5010,242609.96875,109336.9296875
Allergimidler ,2013,30 - 34,Mann,Hordaland,2459,131.638115631691649,18680,862952.9375,379372.3125
Allergimidler ,2013,30 - 34,Mann,Møre og Romsdal,883,106.874848704914064,8262,282088.875,128155.3359375
Allergimidler ,2013,30 - 34,Mann,Nordland,812,121.266427718040621,6696,252289.328125,118726.6640625
Allergimidler ,2013,30 - 34,Mann,Nord-Trøndelag,487,133.938393839383938,3636,162161.375,76621.6640625
Allergimidler ,2013,30 - 34,Mann,Oppland,640,127.490039840637450,5020,217753.140625,94454.765625
Allergimidler ,2013,30 - 34,Mann,Oslo,4359,129.547075606276748,33648,1435357.625,640608.1875
Allergimidler ,2013,30 - 34,Mann,Rogaland,1990,112.735100838431906,17652,647430.0625,286548.375
Allergimidler ,2013,30 - 34,Mann,Sogn og Fjordane,327,107.636603028308097,3038,118014.734375,53983.1328125
Allergimidler ,2013,30 - 34,Mann,Sør-Trøndelag,1348,122.057225642883013,11044,455671.6875,202840.109375
Allergimidler ,2013,30 - 34,Mann,Telemark,593,128.829024549207039,4603,184170.96875,86555.796875
Allergimidler ,2013,30 - 34,Mann,Troms,625,122.046475297793400,5121,190046.484375,85298.5
Allergimidler ,2013,30 - 34,Mann,Vest-Agder,776,133.333333333333333,5820,263017.28125,114836.8359375
Allergimidler ,2013,30 - 34,Mann,Vestfold,928,132.571428571428571,7000,320832.84375,148539.265625
Allergimidler ,2013,30 - 34,Mann,Østfold,1094,133.904528763769890,8170,368908.59375,163669.90625
Allergimidler ,2013,35 - 39,Kvinne,Akershus,4322,215.217607807987252,20082,1478942.125,622820.4375
Allergimidler ,2013,35 - 39,Kvinne,Aust-Agder,775,212.154393649055571,3653,326976.4375,141470.640625
Allergimidler ,2013,35 - 39,Kvinne,Buskerud,1933,214.587033747779751,9008,722877.0625,323283.4375
Allergimidler ,2013,35 - 39,Kvinne,Finnmark,406,194.817658349328215,2084,171221.125,70376.3359375
Allergimidler ,2013,35 - 39,Kvinne,Hedmark,1152,209.340359803743413,5503,422475.5625,195218.0625
Allergimidler ,2013,35 - 39,Kvinne,Hordaland,3515,215.327125704484195,16324,1320951.625,566340.3125
Allergimidler ,2013,35 - 39,Kvinne,Møre og Romsdal,1417,190.201342281879195,7450,523810.90625,226510.828125
Allergimidler ,2013,35 - 39,Kvinne,Nordland,1226,185.983009708737864,6592,438460.0625,189902.9375
Allergimidler ,2013,35 - 39,Kvinne,Nord-Trøndelag,729,195.915076592313894,3721,275197.84375,121295.8671875
Allergimidler ,2013,35 - 39,Kvinne,Oppland,997,185.281546181007248,5381,402527.3125,167176.03125
Allergimidler ,2013,35 - 39,Kvinne,Oslo,5476,213.772642098688320,25616,1869182.625,792876.6875
Allergimidler ,2013,35 - 39,Kvinne,Rogaland,3038,198.588050725585044,15298,1089938.625,460192.96875
Allergimidler ,2013,35 - 39,Kvinne,Sogn og Fjordane,558,194.019471488178025,2876,207540.28125,90329.796875
Allergimidler ,2013,35 - 39,Kvinne,Sør-Trøndelag,1959,203.553615960099751,9624,696793.125,298569.28125
Allergimidler ,2013,35 - 39,Kvinne,Telemark,1016,199.450333725952101,5094,352285.3125,154463.296875
Allergimidler ,2013,35 - 39,Kvinne,Troms,856,173.419773095623987,4936,323374.625,136736.640625
Allergimidler ,2013,35 - 39,Kvinne,Vest-Agder,1173,205.897840968931016,5697,474846.90625,191526.515625
Allergimidler ,2013,35 - 39,Kvinne,Vestfold,1586,206.671879072191817,7674,622066.25,272167.90625
Allergimidler ,2013,35 - 39,Kvinne,Østfold,1984,221.799888205701509,8945,742637.5,328303.4375
Allergimidler ,2013,35 - 39,Mann,Akershus,2898,145.001501050735515,19986,1053935.875,455109.625
Allergimidler ,2013,35 - 39,Mann,Aust-Agder,539,140.291514836022905,3842,215880.640625,98547.90625
Allergimidler ,2013,35 - 39,Mann,Buskerud,1247,133.269210216949877,9357,467385.0625,209499.203125
Allergimidler ,2013,35 - 39,Mann,Finnmark,263,112.730390055722246,2333,88616.4296875,36039.56640625
Allergimidler ,2013,35 - 39,Mann,Hedmark,790,142.086330935251799,5560,289452.09375,137918
Allergimidler ,2013,35 - 39,Mann,Hordaland,2379,133.561643835616438,17812,887691.5,392674.34375
Allergimidler ,2013,35 - 39,Mann,Møre og Romsdal,925,113.916256157635468,8120,327538.8125,146003.296875
Allergimidler ,2013,35 - 39,Mann,Nordland,817,120.359457866823807,6788,267435.0625,115128.65625
Allergimidler ,2013,35 - 39,Mann,Nord-Trøndelag,480,126.315789473684211,3800,173421.8125,80757.5234375
Allergimidler ,2013,35 - 39,Mann,Oppland,698,126.770795495822739,5506,260669.703125,115148.1328125
Allergimidler ,2013,35 - 39,Mann,Oslo,4435,152.994342486546157,28988,1521393.375,660967.4375
Allergimidler ,2013,35 - 39,Mann,Rogaland,2134,124.069767441860465,17200,753260.625,318247.6875
Allergimidler ,2013,35 - 39,Mann,Sogn og Fjordane,376,118.874486247233639,3163,133780.609375,59871.23828125
Allergimidler ,2013,35 - 39,Mann,Sør-Trøndelag,1315,124.573702159909056,10556,431046.96875,189140.90625
Allergimidler ,2013,35 - 39,Mann,Telemark,676,131.364166342790517,5146,222233.625,97831.46875
Allergimidler ,2013,35 - 39,Mann,Troms,526,102.414330218068536,5136,172243.5,72198.6640625
Allergimidler ,2013,35 - 39,Mann,Vest-Agder,813,140.172413793103448,5800,322583.09375,137124.328125
Allergimidler ,2013,35 - 39,Mann,Vestfold,1061,141.504401173646306,7498,376592.21875,169850.5
Allergimidler ,2013,35 - 39,Mann,Østfold,1390,149.366000429830217,9306,528599.3125,235100.390625
Allergimidler ,2013,40 - 44,Kvinne,Akershus,5368,231.140199793317258,23224,2133010.25,899334.625
Allergimidler ,2013,40 - 44,Kvinne,Aust-Agder,866,218.631658672052512,3961,432987.9375,181587.21875
Allergimidler ,2013,40 - 44,Kvinne,Buskerud,2263,224.771553436630910,10068,960483.8125,424995.25
Allergimidler ,2013,40 - 44,Kvinne,Finnmark,569,203.141735094609068,2801,240561.765625,103389.4296875
Allergimidler ,2013,40 - 44,Kvinne,Hedmark,1531,223.732281163232500,6843,640627.75,301788.625
Allergimidler ,2013,40 - 44,Kvinne,Hordaland,3837,223.341094295692666,17180,1678330,680184.3125
Allergimidler ,2013,40 - 44,Kvinne,Møre og Romsdal,1736,200.554528650646950,8656,734191.625,324727.25
Allergimidler ,2013,40 - 44,Kvinne,Nordland,1586,195.392386349636565,8117,675141.5625,275962.46875
Allergimidler ,2013,40 - 44,Kvinne,Nord-Trøndelag,971,215.969750889679715,4496,401465.625,193165.5
Allergimidler ,2013,40 - 44,Kvinne,Oppland,1333,200.270432692307692,6656,564260.875,233568.265625
Allergimidler ,2013,40 - 44,Kvinne,Oslo,4953,221.017402945113788,22410,1986614.75,824561.25
Allergimidler ,2013,40 - 44,Kvinne,Rogaland,3217,201.112778194548637,15996,1374019.125,566679.6875
Allergimidler ,2013,40 - 44,Kvinne,Sogn og Fjordane,695,195.995487873660462,3546,272773.65625,124341.8203125
Allergimidler ,2013,40 - 44,Kvinne,Sør-Trøndelag,2169,204.893255242773474,10586,859542.3125,374127.46875
Allergimidler ,2013,40 - 44,Kvinne,Telemark,1230,201.904136572554169,6092,497060.4375,216860.671875
Allergimidler ,2013,40 - 44,Kvinne,Troms,1044,181.502086230876217,5752,435367.5,186414.09375
Allergimidler ,2013,40 - 44,Kvinne,Vest-Agder,1455,233.960443801254221,6219,625676.5625,266665.21875
Allergimidler ,2013,40 - 44,Kvinne,Vestfold,1970,225.452048523689631,8738,848955,380139.875
Allergimidler ,2013,40 - 44,Kvinne,Østfold,2464,235.204276441389843,10476,1005385.625,460193.03125
Allergimidler ,2013,40 - 44,Mann,Akershus,3630,152.674966352624495,23776,1410050.5,609038.625
Allergimidler ,2013,40 - 44,Mann,Aust-Agder,588,141.007194244604317,4170,272243.3125,119257.703125
Allergimidler ,2013,40 - 44,Mann,Buskerud,1511,141.452911439805280,10682,594950.375,261002.171875
Allergimidler ,2013,40 - 44,Mann,Finnmark,288,96.224523889074507,2993,118947.78125,49801.30078125
Allergimidler ,2013,40 - 44,Mann,Hedmark,919,132.765096792834441,6922,392071.6875,181814.5625
Allergimidler ,2013,40 - 44,Mann,Hordaland,2484,132.621462893753337,18730,1007999.5625,438330.46875
Allergimidler ,2013,40 - 44,Mann,Møre og Romsdal,1088,113.380575239683201,9596,436210.96875,184378.453125
Allergimidler ,2013,40 - 44,Mann,Nordland,983,119.951189749847468,8195,363253.75,161559.28125
Allergimidler ,2013,40 - 44,Mann,Nord-Trøndelag,559,118.885580603998299,4702,198629.765625,97288.859375
Allergimidler ,2013,40 - 44,Mann,Oppland,818,118.688334300638421,6892,326765.34375,145798
Allergimidler ,2013,40 - 44,Mann,Oslo,3708,147.148696376840351,25199,1438081.625,614203.875
Allergimidler ,2013,40 - 44,Mann,Rogaland,2144,122.591343129967408,17489,790314.75,344996.5
Allergimidler ,2013,40 - 44,Mann,Sogn og Fjordane,438,117.363344051446945,3732,157601.046875,71351.6328125
Allergimidler ,2013,40 - 44,Mann,Sør-Trøndelag,1352,119.466289652734824,11317,504728.28125,218209.015625
Allergimidler ,2013,40 - 44,Mann,Telemark,796,125.354330708661417,6350,296989.53125,140208.40625
Allergimidler ,2013,40 - 44,Mann,Troms,639,104.840032813781788,6095,214221.5625,93911.796875
Allergimidler ,2013,40 - 44,Mann,Vest-Agder,873,134.266379575515226,6502,336015.34375,142846.765625
Allergimidler ,2013,40 - 44,Mann,Vestfold,1285,143.703869380451800,8942,511272.21875,225682.46875
Allergimidler ,2013,40 - 44,Mann,Østfold,1548,144.591817672333271,10706,644253.1875,286593.25
Allergimidler ,2013,45 - 49,Kvinne,Akershus,5423,237.715337746022005,22813,2444628,1030435.625
Allergimidler ,2013,45 - 49,Kvinne,Aust-Agder,896,230.215827338129496,3892,463641.125,203048.90625
Allergimidler ,2013,45 - 49,Kvinne,Buskerud,2273,231.631509222460002,9813,1110901,475001.125
Allergimidler ,2013,45 - 49,Kvinne,Finnmark,562,204.661325564457393,2746,274177.75,118552.0703125
Allergimidler ,2013,45 - 49,Kvinne,Hedmark,1682,242.432977803401557,6938,794559.25,353404.6875
